Origen,C16_0,C12_0,C18_1,C18_2,Indice_Yodo,Indice_Saponificacion,Indice_Refraccion
Coco,26.99449052535784,18.310716826144585,44.49090620327076,10.77126596923693,126.74637968743936,198.5021669652333,1.4853966247737092
Soya,24.049808579466337,11.335037505529398,75.73057451180868,55.107088775798026,17.498740258782178,287.41605706934615,1.4253283642916665
Soya,15.202534293228675,23.604754069049108,41.80278887877483,22.36098235380702,133.4473654532073,275.6119088559455,1.4283755900991368
Coco,2.7838760018512048,12.534027004659333,7.2597797120426755,21.780385388333098,114.01611517518671,239.54402667285518,1.419077280208308
Palma,45.55435982181058,29.90533097267343,75.16027571155297,10.948673257481671,120.13587563322217,261.94615461731615,1.4549901094589626
Coco,9.1677384491637,11.006086229897534,61.04600006619804,44.67898554960241,129.759575733676,244.57907079612977,1.4521962408460314
Palma,36.40529974488082,18.252062923168108,59.7808619084608,26.91554187101885,97.75525389273876,152.1846973025512,1.4148938936597544
Soya,16.557233701400655,8.457191461920672,12.896086584343216,45.10582477048673,132.2673221541072,174.44384653688746,1.4688504505182276
Palma,19.866520050618345,14.808772487009504,62.420192226949695,42.24796006496106,43.62704250535538,238.47018855973957,1.4910480324138284
Coco,11.852029873892418,24.92941649337355,58.09092834564457,37.9035310168531,111.22572103663846,151.81021358988673,1.4481358445202384
Coco,31.295932815379683,13.704034409863313,74.19036077871023,35.72503563377603,105.28554751046937,257.2359676861247,1.4575242432194513
Palma,-4.141583442594317,13.291695923125609,43.18035218379133,24.545826113336435,49.932660797820915,205.43917989612206,1.4558910367367246
Palma,49.14893395150994,22.90428090472274,58.408247628721526,11.703112833357972,90.6909177728566,168.9758476312392,1.487255075597293
Soya,-1.7115416847937759,25.918159072154612,70.32862411480794,65.50149740403036,199.89757588843668,213.06341525409445,1.401371471790142
Coco,21.953726830290535,10.949167360793645,37.29963612178936,16.7431486799317,128.62783757986162,263.8218695562801,1.4016639330095986
Soya,34.2404129699148,20.364439368681257,41.534651838472065,73.54446089433726,31.564189946464424,202.0435833062215,1.4868193413822153
Canola,-10.227830756837896,-6.313146599852018,14.167385013881745,38.49990274412948,42.11399769369203,155.5727433681408,1.4592290016588265
Canola,18.806891195988335,17.63076689433288,19.251206272787336,38.70506457263816,153.29131148962773,186.08261794754674,1.4577060583498553
Canola,24.515741956820982,2.2894201450576546,49.98053978107906,11.134577974288497,17.25016003817649,201.49670231249618,1.402868420667074
Palma,-5.273499425277706,24.29100113296691,27.35582214906135,57.23700621391538,173.85676911438196,180.9979836013493,1.494438384166886
Coco,23.33586214168173,-4.3141285692904745,18.70125258323015,20.492911531260454,53.356952893288174,170.24615276425732,1.4568134551118845
Soya,9.726173971291546,15.242153406040634,42.72707677276803,12.177732513556043,106.52104586269124,239.2129095596124,1.4886575609545474
Palma,18.106982244296344,2.8630846065478615,76.30022278687638,59.15080417092806,98.44856512145371,168.1628794489024,1.475370102243534
Palma,49.85410474631136,16.881369570559396,22.443506896900235,34.524138972457436,95.61581300871327,275.82238637491554,1.4637997454695555
Soya,27.84496706781127,9.277361007925686,60.43115332028933,49.33348068888831,130.88797353881395,226.89186386620855,1.4985355984218074
Coco,19.754818958637692,42.451179647750735,62.12534857033665,43.45734636386976,244.28758976961382,263.7937705589236,1.4190932780493357
Canola,13.76275496239025,16.249539793500414,62.45423597614038,6.859433063539376,187.991055018045,207.67076814674584,1.4127399023482776
Coco,-0.377544051396999,4.3475384517896885,74.33718512024426,62.209596043199745,154.56654537645332,158.44071112424405,1.4678485979918765
Canola,12.28355162946822,21.030536979033265,29.210654456678483,24.93213545253393,-10.673030369559626,164.62657470579452,1.4630447024196453
Soya,16.75909819995108,4.385323630783567,55.92071628296646,78.41201301324993,98.80096190506974,214.7681561493991,1.4559549083277379
Canola,26.33570330632967,-0.16430495720302218,17.886499218221246,76.15145051358911,161.86267563436923,269.0827894167169,1.473421302367413
Coco,3.5893560345164737,18.292825052948597,58.21804578450853,59.42524801171212,77.19039669295333,164.12010864380866,1.4587228359377216
Canola,38.55361827785338,-4.8362094280417764,41.69925385745051,59.41287654135932,206.23726997565586,174.13951224132288,1.4355093277019584
Coco,16.54572982359338,16.67136783704115,38.14409519369555,8.811859311212999,112.03711422940997,293.5796598886202,1.4977767190433424
Canola,9.433727003974653,13.211060004812579,53.49318483488952,49.554958574396274,97.06780436799156,275.83334773563126,1.4365757231278216
Soya,11.12937318372242,26.78239159200306,40.88251863304717,58.784499228753525,56.300004002626345,275.97164258556745,1.4918199407931338
Canola,31.054927535273183,10.565920139433425,63.57376740299066,8.14047131401213,93.86071498677856,165.44381404084194,1.4545422587329484
Palma,26.53800878772365,22.389539007599524,47.28383446604618,41.43862500773002,145.58982811566543,252.84614488479338,1.4351684952043156
Soya,46.63990378260149,13.451515451655071,68.68702792226003,79.01181942079181,94.62679426286071,164.67795387063384,1.487072981868526
Soya,27.69611568259468,14.139443566274581,29.936561947308984,8.586975117555738,63.62645826976108,216.6482016339478,1.4129830464426012
Canola,37.55790474422216,11.642431614769146,56.57287592973674,48.413898060293874,179.78814506402094,294.6137826023206,1.447853735836353
Soya,51.16568348375306,13.633706207176088,28.274439321487208,10.366954843957657,149.38735136702078,236.3420529055071,1.4380331273998146
Palma,13.161169711789697,15.927764249673496,54.559659613534784,26.0106308223731,75.59444915417691,218.37725624244166,1.4886905875847614
Canola,29.73759390882023,16.89718791979586,31.5856008314384,57.636636950408494,131.4847402815118,214.54354561906214,1.4061331482822903
Coco,17.378276683227526,-5.486719226040961,9.598436460662565,17.17414546985374,77.33001507844504,210.85021731874244,1.4367221129533965
Coco,35.258965148767544,22.837860781804775,38.293136389905136,41.92148654011592,130.45497957149672,291.9540724247175,1.48471495050544
Coco,11.000254327266997,12.670154384205048,58.12443873245731,76.59092834731136,57.38755246707568,175.86334415409857,1.4496093967455896
Coco,43.64250086478809,3.155885725894292,24.306399336010063,49.20163717739319,97.27251853424299,194.65693360537864,1.406355241209802
Coco,29.066353078838038,13.022027097388044,51.377227091047395,50.49701151580561,154.5397313670739,161.5016486720304,1.409287280289558
Soya,6.394543737789514,6.453272107204269,14.12189588862154,70.098990802888,7.682919272308226,245.45569502064888,1.469234252091601
Canola,28.88034904040567,15.235974958652458,52.79932310785478,75.24109526334387,79.37830891930037,185.3045428800514,1.4544042356524902
Coco,13.4440337652264,13.295435315903521,9.371881018878609,15.812034494871556,79.22669852441774,253.63974932149134,1.458710088192844
Palma,21.52663659453975,4.303337333598375,8.57180759205626,25.775539265058736,34.912170539012834,255.2300396806607,1.4445091252016
Canola,39.625202399662214,17.258387457707506,43.3958419402949,14.399145294146589,43.19505127299998,221.31030444052737,1.481955279499235
Soya,40.81402717112829,6.323405016336112,27.44862431635621,71.35405911181363,10.118121091590055,253.40116027248934,1.4323718076838445
Palma,-6.030867209996103,19.18415238837747,30.982710150542736,67.00533278483528,66.92215282549044,162.71273104592535,1.4530365388159205
Coco,24.325661303409863,-8.05258151983712,53.691307595277216,79.65191608195853,227.46428493868507,169.86933324180052,1.4175191784725152
Coco,14.913718500854547,16.621555997620362,76.16662025814617,66.04022118432579,18.116218793142366,160.77336359475493,1.4714621698369745
Coco,27.910536992366204,9.211588790528047,43.71814093834064,13.935927544744269,100.31588309086504,284.3404525266419,1.4553754180017247
Coco,14.385456743783793,11.007153654558982,58.51575805701675,74.86525876357148,127.08563256370978,263.5338329491166,1.4080317510205163
Soya,27.15638446126527,29.878944321336366,48.96209365916108,5.524001954833023,93.39499808048404,223.5127561026876,1.4123166688876818
Coco,-1.4464399335432176,11.421831476480644,34.6201878601545,45.37971870893498,81.06318507716429,185.59579143998096,1.4383021109288496
Canola,26.115597874647626,18.564308939540894,55.38623939675743,63.68761566480781,197.03114023339322,182.17946431959615,1.4157541803392146
Coco,7.5757941088164955,25.312821968019673,22.787793220754267,71.66519387959339,47.90628144544168,159.3760963994319,1.477638949692436
Canola,26.351859227564752,30.225430928104693,68.61568596762856,27.903172067864304,85.72031103358157,238.91669309810356,1.4026330654536359
Palma,17.60723952495004,4.835188878193769,26.93548752578843,53.35081279516863,70.053868710394,160.44725700675113,1.4275851215495785
Soya,38.616231307949064,26.284147518659722,14.049224453723287,14.368950998664463,80.88298109769887,288.35763270245207,1.4365678358762093
Coco,44.95304466105962,5.727514006322259,37.338814594673394,50.64382252720685,50.70095942125326,185.6297111102502,1.4756346162483123
Coco,10.07093427611129,3.072286169708306,25.396367054773386,19.212382955063518,31.77617139945447,210.7193346638051,1.4448301213472694
Soya,71.97840722718976,28.748594175398903,25.529470706147997,37.92993645348437,58.82332879990985,169.29632622903296,1.4143480246111475
Canola,25.871579289078795,7.967630489338547,53.165192702084454,77.78094522660322,15.930659222507117,237.56296025171005,1.434277206667943
Canola,24.90868029464677,17.44207070795968,38.74342463735079,10.106956642593069,54.18900304147798,264.0423992968084,1.4814809768100405
Palma,15.32979409146988,25.323459107790157,73.13635796518668,20.387964669586513,127.18139661349173,280.4679381693768,1.4412085728832273
Palma,-1.369833830195418,31.169399021897064,63.154787604552915,43.06789557057618,176.24313002741306,215.22216476439857,1.4485732710794266
Soya,10.626917219881516,14.451697627406338,30.433438997413155,15.53750882135824,159.8708673897962,260.7389279375217,1.4891679527246315
Soya,18.350069061187163,12.51988651728,57.780548777093934,75.03037667949866,38.874735130168915,203.7066373018208,1.4639076710620365
Palma,34.29439141987888,11.03275050136859,22.933896608895697,50.490907378006106,-1.1881765010364376,193.3804816006928,1.4040417230138025
Palma,5.2495603453559365,14.664529726613353,20.387080684984795,39.61486468766516,102.68558738330448,222.04896880313657,1.466701311098969
Coco,3.581642155764566,25.329180459160618,56.2976450628465,65.11266281821614,73.18548187884309,223.7474387355779,1.4324164891957998
Coco,16.37976875672023,-4.898222399382913,36.25214667249215,57.403048405733955,105.35712676364658,159.24466833825144,1.4082285833695791
Palma,11.073292412649474,12.219662828898706,19.64085855988217,60.84180071892461,130.7576092696379,179.74765869640447,1.454519485081185
Coco,5.257821578265409,22.65695426108582,34.27471814586801,29.387283393624518,145.2532720200522,249.50083471363598,1.422131630987183
Coco,21.323449016382277,22.441495680026684,12.389256736782704,18.383809036944857,182.62928206994053,244.46295088907786,1.4365021026862175
Soya,10.95860945264429,-2.231933239653433,29.190828491494134,6.076362696917088,57.85901562000389,287.21596033572274,1.4298239920563185
Coco,36.88333179473897,25.303924263130785,71.71086017569793,13.028729546057017,96.82973393230114,238.9125933433618,1.4833416565704054
Canola,33.9057994820038,15.597147706929366,75.67039362221824,25.47887756982792,124.45268009450596,166.2400145853411,1.4078826728535796
Canola,-14.037354920293986,5.657841624435571,54.31030680830793,51.23913315797324,135.22677139026496,214.52187686359792,1.4581969793793124
Coco,14.777440434002385,4.375588631115715,19.672156160140798,76.06844178230669,46.4132216206045,218.39426827265027,1.4562364322863244
Canola,17.539618959859155,8.705541393706614,44.42590705557777,72.98542766321935,120.68793242066897,237.66883631604315,1.4251833093489912
Coco,38.248708855473645,11.977155751383012,28.310682806941983,77.3820521160194,82.74873629813385,255.72782686440917,1.415555720519293
Palma,10.597191429075489,25.396388948858853,46.6511295748534,30.321580523089906,162.009490910606,212.89315933063813,1.45882943049137
Coco,15.87590288165604,5.690303472273792,45.164735552574626,54.23023157518886,105.17145089080937,264.7899435815619,1.4606843472004758
Canola,37.211861577709854,2.223709193597509,39.883469667379366,26.85918357446945,-7.092580720177381,162.80406320478008,1.4729869806151659
Soya,37.39953461112603,5.556799740610224,62.589844574998615,16.315191764823314,65.81749291592456,156.2309276863927,1.4306124803874607
Canola,30.532767580396655,11.811925770395995,71.52102287649112,7.7699047598009425,40.96009862046841,257.6133466970762,1.476107800262565
Palma,0.7414278407853487,-5.842708835548926,67.23570263136085,49.84728068834483,159.05010809086494,262.33290082385633,1.493569905529902
Palma,42.83461651816519,27.70311544692511,76.91323092173032,7.079920814432684,46.69723709189436,179.94533312726446,1.4397212915422046
Canola,17.300550235263,15.308777529806381,73.32979970726416,33.66779480828546,62.84770388425788,266.3657981385294,1.484644866275612
Palma,14.357789485760954,21.531758521433048,13.975608788312098,76.4938184028059,55.70373752436416,163.15716505270035,1.4649563223516953
Palma,26.905238159925258,20.58346902284024,13.58514462196325,21.664889542079237,75.20908324286025,290.1639140535546,1.4563014638949563
Palma,41.83132191106661,16.363975365934348,79.77237547462022,27.884459013053846,126.3693843814351,178.28181542466302,1.4795179551589526
Canola,23.622603318131702,11.62661588863271,8.000624446858065,66.44898514384712,84.9124302556549,180.8132662069139,1.4301627595240092
Soya,19.434999941041415,1.6283494911487306,69.46728083890096,48.38523619308729,117.78221944632953,223.58888050113202,1.4275923321968567
Soya,32.47299544857715,10.885090476375954,39.91287752927694,7.071288837748956,166.40660565718258,181.97341556429498,1.45551414148533
Coco,54.490542031333895,13.922238060368377,26.674874554189362,76.57908288131807,111.90371284758517,266.86633954954846,1.4064069262981733
Coco,5.905963354118569,20.229173631509834,59.99479683503829,28.410411846744502,108.59294125851531,242.6447835760518,1.4496512497470238
Palma,21.677338678132685,24.561499786482656,40.414433722533126,18.805465900825887,155.838412340444,274.85407844500895,1.4377167567829254
Soya,58.09148049667192,27.033205926353624,32.45253365184413,6.235221999996725,99.31555723959265,255.8592338009239,1.4757502631195216
Canola,26.053976231380336,5.237684781790895,10.530731440729467,44.30457276168251,164.14548783072348,265.6385614806391,1.4299125152874155
Soya,-8.272515809793695,14.248474295810858,66.59039767501241,17.52175749212924,43.50144770914404,226.44713484353994,1.40460426326376
Canola,39.16178047797342,18.52806582843127,41.60126860919905,65.97065351217913,137.93607220445267,179.66319749595317,1.4360028757483287
Soya,13.316176042901361,15.49037461548017,61.779654864920964,5.212535192561891,45.069788221493255,297.34076975644234,1.4472465491096216
Coco,0.9452294161177512,27.86017467101628,32.830855445698035,12.442821463371569,84.85479758037711,180.64516455633571,1.4564888051967442
Soya,29.532517522931798,12.327746985809567,25.212861857197993,36.752810218930236,174.9805280852155,184.8430298827084,1.4902450126302782
Palma,15.523464933615088,28.242380220962733,60.09459765700261,5.435682451831839,107.30712710665375,242.76787651126136,1.439127235458254
Soya,13.965651176042268,12.324080782260234,68.49233947240577,53.294632428289255,195.1708208096027,215.9276326318844,1.479572812808692
Coco,11.950393597815129,10.305937773120188,62.98697845223384,44.44171785900427,84.6896802815062,169.1380844480193,1.4844788720805104
Soya,32.34686602499725,0.7424371855365557,12.294733997812136,23.68166631559961,77.14673304681769,168.87647038544247,1.4744575197796412
Palma,20.37787854911816,23.05492106146941,28.466360405316554,25.339629101484192,-19.430703684205497,189.03086383094472,1.4332532689624153
Coco,42.76304192531384,28.547691398570894,9.072302843603559,9.410475501574012,56.91004100470968,286.52811597942105,1.4262962140685602
Palma,25.544167260106022,23.255591814670257,79.73133983728037,77.01423364354976,73.28030823484708,284.3590488053063,1.4736665940485327
Canola,12.79051756746664,12.413104095284854,18.3274050764216,17.068395107442054,36.869785726189086,271.8926242487321,1.4727053003235382
Soya,35.634991145320036,22.57499524423151,32.84232536163901,64.591819250627,48.84005793902866,244.76340017279477,1.439158813115178
Soya,36.48313979850303,7.955442969009726,31.91994440723282,36.15604772083526,126.9233005620802,239.84044965117823,1.4546882204250382
Palma,-11.993655608615768,27.113185073849614,22.93857064240074,14.724118690572118,185.82513871175627,239.89303117569335,1.4467898120911442
Palma,31.388064971029344,-3.4223417403459955,19.55933347989297,9.247788552878347,108.9561952349854,222.42815087370332,1.4380264091207144
Canola,15.722286948159478,11.317544358724785,59.16176523421052,19.77171637871655,77.20158249775153,163.0904710801879,1.4504306353467527
Soya,27.206171169072817,-0.47992563410081246,79.72623967999917,8.509979150591372,116.33458495498337,279.9274874091586,1.4568807855186248
